"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000146904",24.8415419736309,0.343974670531157,0.410166311134694,0.83862243483522,0.401681217068517,0.699415907045433
"ENSG00000146909",389.696098003301,0.186757719619308,0.205945067087767,0.906832692135902,0.364495278919223,0.665741200643947
"ENSG00000146910",0,NA,NA,NA,NA,NA
"ENSG00000146918",277.118687272253,-0.0644377666550443,0.173049374047235,-0.37236636659232,0.70962009190178,0.896546228537398
"ENSG00000146926",0,NA,NA,NA,NA,NA
"ENSG00000146938",159.685436029564,0.787399603833828,1.44213403883811,0.545996129782925,0.585068597571179,0.827229787394538
"ENSG00000146950",66.4892194103201,1.20420888625025,0.596960720420367,2.01723303570506,NA,NA
"ENSG00000146955",0,NA,NA,NA,NA,NA
"ENSG00000146963",1243.91864657025,-0.0751921037587516,0.134291843142999,-0.559915643414649,0.575536977973422,0.820686143621831
"ENSG00000146966",2685.88717969121,0.468425007223478,0.111723061878698,4.19273334749869,2.75613341728357e-05,0.000527707213713776
"ENSG00000147003",6.69829448728273,-0.260447004368327,0.715135374240691,-0.364192590311816,0.715714199696922,NA
"ENSG00000147010",1572.72460105174,-0.0557778779276813,0.161169170054242,-0.346082801747438,0.729280487955419,0.905843762001544
"ENSG00000147027",12756.5450291773,1.16792389440609,0.26665411246393,4.37992080307435,1.18722449313878e-05,0.000249037603166022
"ENSG00000147036",8.7807011990782,-0.077581859162193,1.08510050862266,-0.0714973945230836,0.943001898122541,NA
"ENSG00000147041",11.2417795958266,-1.8141704737021,0.869383318565325,-2.0867325550896,0.036912316746643,0.162408661145033
"ENSG00000147044",960.637513453245,-0.42337175430653,0.158872025156507,-2.66486031061453,0.0077020308466705,0.0528293737195764
"ENSG00000147050",426.684439387609,-0.234522342917856,0.191046590297127,-1.22756623163551,0.21960984470369,0.506055561888577
"ENSG00000147059",40.2130886038996,-0.43203357674783,0.35388488658015,-1.22083082135236,0.222150081490594,0.509689893073027
"ENSG00000147065",10413.8783552206,0.0406961476648802,0.128838251235472,0.315870071773185,0.752101129049503,0.917250121917495
"ENSG00000147081",0,NA,NA,NA,NA,NA
"ENSG00000147082",5.46405057134321,-1.10516643685045,0.87997415682313,-1.25590783352128,0.209149388096713,NA
"ENSG00000147099",258.167743696377,0.0818346392686222,0.128629770535296,0.636202948415951,0.52464415167926,0.785539859335876
"ENSG00000147100",1313.38399180987,-0.443583087457359,0.091042800723984,-4.8722478211339,1.10335644732574e-06,3.01107052324582e-05
"ENSG00000147113",4.32635905500441,-0.181334045798705,0.778175746547271,-0.2330245405402,0.815742349659114,NA
"ENSG00000147117",4.16753701378196,-0.636006742640267,0.7846451633879,-0.810566065167788,0.417614911289442,NA
"ENSG00000147118",153.504568483846,-0.0895047471068615,0.163435411392483,-0.547645986535438,0.583935006650011,0.826500476428595
"ENSG00000147119",456.95140071251,1.57288246646748,0.211883668776829,7.42333033757384,1.14211444351508e-13,1.27186200345852e-11
"ENSG00000147121",226.762048689362,-0.0661923353154423,0.14232332821637,-0.465084228601034,0.641871139768036,0.861693267557954
"ENSG00000147123",659.914058022127,-0.0971620920744755,0.135747509884562,-0.715755980769744,0.474142037450328,0.751273804556845
"ENSG00000147124",230.551175781308,-0.0977860988407074,0.142354658044189,-0.686918855934826,0.492133863884418,0.764604777239384
"ENSG00000147127",5.84279178459678,0.236223143447517,0.779129436006747,0.303188575005234,0.761746155330443,NA
"ENSG00000147130",1012.76452660113,-0.543330197563754,0.0953754713690204,-5.69674980123073,1.22112924512973e-08,5.65565823164824e-07
"ENSG00000147133",1214.80436104198,0.116270487244142,0.12139055779559,0.957821508983673,0.338152771226674,0.643544071403365
"ENSG00000147138",0,NA,NA,NA,NA,NA
"ENSG00000147140",5096.40031195441,-0.451196599522985,0.120147138136559,-3.75536701515233,0.000173087648073595,0.00250852864121971
"ENSG00000147144",102.856283652438,-0.298947074851267,0.406545647201856,-0.735334585203012,0.462135750033316,0.743819896963193
"ENSG00000147145",42.2801451635975,0.277464104070404,0.410039793900149,0.67667604022348,0.498611521600638,0.769772833296806
"ENSG00000147155",102.593086414411,-0.204148833582152,0.173856057322752,-1.17424055696353,0.240298685361133,0.533106200493394
"ENSG00000147160",0.12262360047132,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000147162",5711.89702331746,0.0377508626428664,0.10382647549861,0.363595725093952,0.716159919485416,0.899638877032881
"ENSG00000147164",1496.66547765632,-0.0850022213030923,0.0954943586679177,-0.890128196982694,0.373397054015653,0.674176176028953
"ENSG00000147166",2.42260780540715,-0.957933092349983,1.21116770983237,-0.790916967628344,0.428992446294177,NA
"ENSG00000147168",3.07081335802692,-0.446819041373267,1.20087517417796,-0.372077840379315,0.709834894603128,NA
"ENSG00000147174",29.8930940763526,0.0253009572542491,0.361163504158761,0.0700540252902389,0.944150659255612,0.985537372281084
"ENSG00000147180",18.7262561235595,-0.771060752800393,0.588833681911832,-1.30947120806151,0.190374784442653,0.466088928287095
"ENSG00000147183",0,NA,NA,NA,NA,NA
"ENSG00000147202",1304.38251189652,0.665841358504716,0.183316591058144,3.63219365285669,0.000281022098768095,0.00373013118829343
"ENSG00000147206",0.548078384969069,-1.51944024378049,2.9685944612819,-0.511838266761558,0.608764206191364,NA
"ENSG00000147223",1.23487556001023,0.0460839433737815,1.8699084846493,0.0246450260812762,0.980338104574172,NA
"ENSG00000147224",603.408015250389,-0.46874965134475,0.193395715063035,-2.42378509364577,0.0153596919292645,0.0888211280140169
"ENSG00000147231",42.4077009676647,-0.69551792384407,0.51662738859302,-1.34626606951335,0.178216724288993,0.448876149901347
"ENSG00000147234",30.3267511827298,-1.09445751549824,0.705203853204934,-1.55197324932964,0.120668624497486,0.356451398091364
"ENSG00000147246",0.276031689958137,1.53940924125342,3.52295592989654,0.436965228031857,0.662136565667062,NA
"ENSG00000147251",2085.27429501909,0.416712699562365,0.187424419087983,2.22336396500579,0.0261912675081429,0.128163730665856
"ENSG00000147255",3.25673869932503,-0.613918965962852,1.29490221655284,-0.474104498482646,0.635425390885122,NA
"ENSG00000147256",0,NA,NA,NA,NA,NA
"ENSG00000147257",1259.5718296272,0.217183038323894,0.883600784464195,0.245793170561286,0.805842344020673,0.938668112321741
"ENSG00000147262",0,NA,NA,NA,NA,NA
"ENSG00000147274",2952.1980292498,-0.50399870486759,0.146330267040947,-3.44425466487093,0.000572636060251341,0.00664056135720258
"ENSG00000147316",286.78398679198,-0.206334288653304,0.13097935730186,-1.57531914115122,0.115182797928377,0.345577309513645
"ENSG00000147324",475.039575507602,0.586322767721021,0.236675513759512,2.47732753763783,0.01323703640313,0.0798068934416416
"ENSG00000147364",509.87116582277,-0.219274067873938,0.153986304391281,-1.42398422210822,0.154451039457661,0.413060390709214
"ENSG00000147378",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000147381",0,NA,NA,NA,NA,NA
"ENSG00000147383",247.03575226569,0.0987698620811579,0.157775479638601,0.626015286452616,0.531304914814876,0.789662295180815
"ENSG00000147394",145.649476044224,0.138768009789075,0.192996732290701,0.719017405849422,0.472130195211092,0.750119216812198
"ENSG00000147400",746.428598040328,-0.23212340067727,0.131215921218085,-1.76901856514404,0.0768907764595178,0.267457696251584
"ENSG00000147403",21805.1277264895,0.0606967135940068,0.206616696818503,0.293764804725943,0.76893763078533,0.923225021265564
"ENSG00000147408",768.583850673354,0.623989884584431,0.349944629794437,1.78311033077139,0.0745683450926472,0.261723658500149
"ENSG00000147416",2215.45672691758,0.169809030173256,0.125542123258515,1.35260600797382,0.176181532066152,0.445677184423229
"ENSG00000147419",945.330248730917,-0.0568256440938122,0.169708121169162,-0.334843398785667,0.737743220848241,0.910271030189981
"ENSG00000147421",298.261132650726,-0.212099235061541,0.172283949683014,-1.23110269675024,0.21828445706461,0.504526247117161
"ENSG00000147432",0,NA,NA,NA,NA,NA
"ENSG00000147434",0,NA,NA,NA,NA,NA
"ENSG00000147437",98.6780936417981,0.479310376851702,0.258565653955165,1.85372793919031,0.0637780924576996,0.236513028959809
"ENSG00000147439",461.746125013491,0.156088445244205,0.135497507845667,1.15196543261881,0.249335278229755,0.544339702008318
"ENSG00000147443",0.533755589660476,-1.27569997471815,3.03079546647252,-0.420912591704156,0.673818910166682,NA
"ENSG00000147454",865.210572525391,-0.310367354549512,0.125673917975356,-2.46962424303804,0.0135255041253475,0.081094125090415
"ENSG00000147457",691.462189540309,0.144413532138561,0.103960675659526,1.38911690619942,0.164797203649294,0.428252170430432
"ENSG00000147459",1166.48221391024,0.711781718756305,0.171634351128914,4.14708194527847,3.36739565348006e-05,0.000621941550877506
"ENSG00000147465",10.0344727797737,-0.493059879676319,0.76607585142661,-0.643617572278421,0.519823452517985,0.78279868713363
"ENSG00000147471",556.258197521724,0.260300349085705,0.155034406983772,1.67898438901341,0.0931550862491908,0.303274673526224
"ENSG00000147475",1732.21107707149,-0.404628167641532,0.142062295690399,-2.84824460758646,0.00439611215980149,0.0345865551481525
"ENSG00000147481",0.71675701924602,-1.85307084379465,1.96905742973398,-0.941095376809298,0.346655984537481,NA
"ENSG00000147485",1.52551522477651,1.75028013291625,1.38631350389861,1.26254280001896,0.206753535540617,NA
"ENSG00000147488",1.29134518026205,-2.89637531382856,1.65802513820439,-1.74688262987694,0.0806576994713561,NA
"ENSG00000147509",85.246072790413,-0.61125617210144,0.292422918938952,-2.09031554133775,0.0365894641135204,0.161323852692654
"ENSG00000147526",8590.20817555019,0.861204175063065,0.145949248773704,5.90070988579304,3.61940856607163e-09,1.82719809110516e-07
"ENSG00000147533",979.080662203169,-0.24924899541475,0.145659535836924,-1.71117526897656,0.0870487626334635,0.289493524392579
"ENSG00000147535",520.829955103119,-0.165841160283019,0.160327292033815,-1.03439132651252,0.300953257556222,0.604340637190266
"ENSG00000147536",120.094872179528,-0.47328948113387,0.297052866332786,-1.59328367026645,0.111096568320387,0.338610892978921
"ENSG00000147548",1838.88556628364,-0.132940904395979,0.11143470395641,-1.19299374141094,0.232871824163225,0.524020506993879
"ENSG00000147570",2.6580261587429,-0.899742118453144,1.14093290555648,-0.788602129074628,0.430344586178667,NA
"ENSG00000147571",0,NA,NA,NA,NA,NA
"ENSG00000147573",2.96342393246357,-1.26752586659556,1.15748831300657,-1.09506580096966,0.273487809993539,NA
"ENSG00000147576",285.165410380658,1.21648642588694,0.343362244969886,3.54286600727937,0.000395803754121179,0.00497052061041895
"ENSG00000147586",159.367938161331,0.0221977956932602,0.198697850024224,0.111716335584678,0.911048326490286,0.975575130944031
"ENSG00000147588",0.91099987877525,-0.0709626516344422,1.99816411139078,-0.0355139256229811,0.971669942338918,NA
"ENSG00000147592",370.814899421148,0.517173668572918,0.224562317995283,2.3030296141839,0.0212771769307155,0.110812532536343
"ENSG00000147596",3.11240356070938,-0.201146202464763,0.939474714819932,-0.214104966628417,0.830465202794021,NA
"ENSG00000147601",638.696820171192,-0.276089481958824,0.118859864554261,-2.32281504773872,0.020189090348457,0.107097643897506
"ENSG00000147604",17181.2532807277,-0.0751698876222564,0.138982705680173,-0.540857851733274,0.588605564070011,0.829172287958359
"ENSG00000147606",9.54823463480446,0.59445136913971,0.725739603743909,0.819097326469555,0.412730887148358,NA
"ENSG00000147613",0,NA,NA,NA,NA,NA
"ENSG00000147614",5.83058845909047,0.199800582814211,0.716440058674709,0.278879691880724,0.780337154019024,NA
"ENSG00000147642",359.233388932926,-0.314875666184823,0.227996503123348,-1.38105480510143,0.167262110272354,0.431989198512073
"ENSG00000147647",4.99828750947282,-0.256355204899687,0.833164761223308,-0.307688487116629,0.758319380966583,NA
"ENSG00000147649",3516.80918492819,0.288668565489207,0.161223447241734,1.79048749067116,0.0733755764767542,0.259400818333437
"ENSG00000147650",569.762073115911,-0.222842684023331,0.239522215538394,-0.930363321508317,0.352183002530432,0.654937570398255
"ENSG00000147654",206.060229101933,-0.115536869838297,0.204181829183089,-0.565852849396775,0.571493816390886,0.818775314467881
"ENSG00000147655",158.430135579874,-1.65141921341079,0.520122235795425,-3.17505982201524,0.00149805613965051,0.0145250065525012
"ENSG00000147669",493.777761078338,0.101425471078246,0.122708318524006,0.826557419238074,0.408487960385812,0.704872866141456
"ENSG00000147676",1.48684876758932,-2.28488442174609,1.65419466271907,-1.38126695318333,0.167196895207887,NA
"ENSG00000147677",3348.72354551076,-0.0325144260357687,0.105186349374248,-0.30911260091444,0.757235874134975,0.919305596294525
"ENSG00000147679",424.327281995522,0.23882347035595,0.188809145833716,1.26489354793375,0.205909490556992,0.487113282487605
"ENSG00000147684",814.26022199495,0.0981721908774548,0.116643043746307,0.841646340187888,0.399985942356237,0.69802772855339
"ENSG00000147687",281.339985157207,0.000140832831428044,0.140069310468303,0.00100545102247729,0.999197766287689,0.999527752339964
"ENSG00000147689",5.41205193017368,-0.340633256285184,0.986186318094764,-0.345404565075757,0.729790245690435,NA
"ENSG00000147697",1.85158932763087,-0.162830804647171,1.59664668701461,-0.101982990959403,0.918770175933106,NA
"ENSG00000147724",3.19974027952308,1.21794018984911,1.11045336300684,1.09679544447614,0.272730822064026,NA
"ENSG00000147789",320.018935355461,-0.106068789944313,0.134273230745903,-0.789947403179985,0.429558485905908,0.720208963989564
"ENSG00000147799",84.8978227442145,-0.203938711297492,0.272609502260709,-0.748098322348486,0.454400853870709,0.737214882900041
"ENSG00000147804",102.482135390731,0.229187683334165,0.201396899108821,1.13799012968083,0.255124603865193,0.552034262747515
"ENSG00000147813",186.943545648106,0.413364147039045,0.303932521470196,1.36005237293956,0.173813351089635,0.442430674165119
"ENSG00000147852",1709.16281855749,-0.304111830950301,0.261191738909188,-1.16432407939225,0.244292701823944,0.537607231781988
"ENSG00000147853",2500.50543395977,0.0650126959496013,0.146917077256325,0.442512859387846,0.65811812692869,0.870363400843792
"ENSG00000147854",1175.85765376513,-0.134114433199836,0.12285422760142,-1.09165501113196,0.274984766635546,0.575386058399468
"ENSG00000147862",1009.52447441838,-0.22082017880112,0.167379254555377,-1.31928045317027,0.187075370129889,0.462496976920856
"ENSG00000147869",0,NA,NA,NA,NA,NA
"ENSG00000147872",3157.08907742352,0.175738720187935,0.231492074347155,0.759156531313422,0.447758925479538,0.733372368794193
"ENSG00000147873",0,NA,NA,NA,NA,NA
"ENSG00000147874",632.832780359513,0.393837604902581,0.15106373139404,2.60709570237796,0.00913138345505648,0.0601281749681871
"ENSG00000147883",499.332689955116,-1.43853475912789,0.271721148846307,-5.2941582399299,1.19565867828626e-07,4.29105466413399e-06
"ENSG00000147885",0,NA,NA,NA,NA,NA
"ENSG00000147889",878.995118888063,-0.343652200154733,0.131344575921096,-2.61641714356883,0.00888579272637699,0.058946706456846
"ENSG00000147894",73.3413388579713,0.445174356959468,0.306735081318003,1.45133173240768,0.146687509248738,0.401007640355982
"ENSG00000147896",0,NA,NA,NA,NA,NA
"ENSG00000147905",412.087060430854,-0.338966437705525,0.161981447480366,-2.09262506897039,0.0363826369112165,0.1608803024877
"ENSG00000147912",354.902639649221,0.342387288435524,0.151398712411966,2.26149405751791,0.0237286802617851,0.119870200988904
"ENSG00000147955",1192.26101631055,0.093852092860516,0.13898570046943,0.675264380029936,0.499507810212656,0.770528191655191
"ENSG00000147996",271.659767794054,0.0897563173347862,0.239417182869037,0.374895052473672,0.70773851873479,0.895887487888121
"ENSG00000148019",317.487616803766,-0.175564282374361,0.154025211068903,-1.13984120622839,0.254352463072892,0.551333627198933
"ENSG00000148053",57.2571744851735,0.60104447604122,0.474502639880804,1.26668310252647,0.205268624341754,0.486280825223817
"ENSG00000148057",65.1595758389535,-0.423856077021754,0.32305757480483,-1.31201404974893,0.189515394103044,0.464892844962863
"ENSG00000148082",3419.30508866765,0.682465546298851,0.211032636526029,3.23393365847787,0.00122097814025764,0.0123360333116758
"ENSG00000148090",234.691985127308,-0.319327500236361,0.213881131389039,-1.49301389123251,0.135433550728522,0.380969748473898
"ENSG00000148110",1518.05291731711,0.422893192792718,0.113090192458188,3.73943295700968,0.000184435828472343,0.00264015181683708
"ENSG00000148120",677.473392933758,1.23763796871105,0.150992015034693,8.19671138521253,2.47052652950086e-16,3.93853939887268e-14
"ENSG00000148123",0,NA,NA,NA,NA,NA
"ENSG00000148136",0.12262360047132,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000148143",288.167729883032,-0.0174957445855691,0.324831501808218,-0.0538609848126696,0.957045921129554,0.98964781576056
"ENSG00000148153",400.802690359087,-0.414041387640119,0.225637674615529,-1.83498340135626,0.0665081488936154,0.24353624637181
"ENSG00000148154",1683.06598138048,0.59299939962853,0.335636937720256,1.76678825535817,0.0772636963501425,0.268016189011202
"ENSG00000148156",0.106546340246823,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000148158",808.250344258156,-0.487961383000495,0.177877888216342,-2.74323800385474,0.00608365735807772,0.044021495789817
"ENSG00000148175",13493.9203682606,1.42716829196439,0.100381138942018,14.2174945114814,7.13624855251556e-46,1.8013080721308e-42
"ENSG00000148180",14016.8661255889,0.49440434979531,0.166154283554463,2.97557390166984,0.00292440879006877,0.0250368406588985
"ENSG00000148187",406.665413886753,-0.0606649755919431,0.175733063357162,-0.345210937731432,0.72993579651431,0.906026547523489
"ENSG00000148200",9.00612216085756,-0.448939650108388,0.793324990757971,-0.565896266143659,0.571464299966144,NA
"ENSG00000148204",0.106546340246823,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000148215",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000148218",1709.32019749267,-0.0156085547003916,0.145059987792513,-0.107600689465914,0.914312450053244,0.97698239898082
"ENSG00000148219",231.083081845402,-0.586369984982711,0.15922450013579,-3.68266180444995,0.000230811276251738,0.00316061191576182
"ENSG00000148225",172.902037554913,-0.402805603259432,0.216669868074076,-1.8590753150859,0.0630164636606584,0.234723153502379
"ENSG00000148229",485.659505493366,0.149404241217174,0.132523826800522,1.12737644862958,0.259583352238711,0.556847003898851
"ENSG00000148248",2691.25907522426,0.155821976830576,0.121938731365563,1.27787106758913,0.2012948910203,0.480916006451547
"ENSG00000148288",54.6749684958577,0.235343223362244,0.364028912090048,0.646495966518253,0.517958208452113,0.782081448355744
"ENSG00000148290",213.461440346528,-0.00108478353523438,0.199198133511951,-0.00544575150433977,0.995654940429062,0.998507085219835
"ENSG00000148291",65.442526192478,0.0807926871178256,0.233060150334993,0.346660237718446,0.72884658557286,0.905843009975011
"ENSG00000148296",307.324363372011,0.101594684305164,0.126510038029552,0.803056309898759,0.421942188648718,0.714480595604298
"ENSG00000148297",376.804976180883,-0.119977022181422,0.147498472355401,-0.813411964649605,0.415981901788341,0.710104362329174
"ENSG00000148300",272.791898299348,-0.0378663901307833,0.141904317736644,-0.266844524076134,0.789588871525775,0.931761777335192
"ENSG00000148303",10344.9919805383,-0.0956065915001367,0.1274566952889,-0.750110390697246,0.45318822196386,0.736357923521185
"ENSG00000148308",664.061359414385,-0.00170145710405172,0.127351827462808,-0.0133602880928318,0.989340349523596,0.996644911103822
"ENSG00000148331",532.799928958133,0.220021090081006,0.0915603101066666,2.40301818358506,0.0162603788693138,0.0927060967647116
"ENSG00000148334",456.726851404331,0.0127141779515812,0.208530850084787,0.0609702494686599,0.951382902445729,0.988572709275691
"ENSG00000148335",340.515183798411,-0.00188072891187312,0.115875441543433,-0.0162306083741495,0.987050416725494,0.995927952119094
"ENSG00000148337",2731.14557891343,-0.0471406268152479,0.102450394132719,-0.460131239262777,0.645422022349942,0.863198371336496
"ENSG00000148339",361.382222671278,0.507935492032733,0.138340543511369,3.6716314620449,0.000241007053071681,0.00327237969365346
"ENSG00000148341",1237.17486459743,-0.239293354971601,0.142668739618508,-1.67726550056772,0.093490575633384,0.303802003487189
"ENSG00000148343",590.171603594654,0.404365199709618,0.214026306546646,1.88932475747549,0.0588483261327644,0.224701369165947
"ENSG00000148344",441.222353524179,-0.82963533202911,0.315724744146323,-2.62771717266675,0.00859599522884224,0.0576556013023984
"ENSG00000148346",0,NA,NA,NA,NA,NA
"ENSG00000148356",343.700514877375,-0.41854647374086,0.134349313972018,-3.11535996252302,0.00183720560245019,0.0172501418779344
"ENSG00000148357",3.96075083474117,-0.191431959482525,1.09679335104001,-0.174537855559577,0.861442782880667,NA
"ENSG00000148358",3338.69235652063,0.25268894284954,0.124851592916537,2.02391444872042,0.0429789550162876,0.179960263677544
"ENSG00000148362",183.849901882371,-0.156177577268915,0.212503546157916,-0.734941040244363,0.46237540258117,0.744094726606293
"ENSG00000148377",0,NA,NA,NA,NA,NA
"ENSG00000148384",349.548640803936,0.201840329679077,0.135184672474195,1.49307111512665,0.135418572582152,0.380969748473898
"ENSG00000148386",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000148396",2669.36602820975,0.269746901487014,0.0738431453146956,3.65297144829679,0.000259223064506306,0.00348043733328724
"ENSG00000148399",288.162417523348,-0.289839480235027,0.126123105020357,-2.29806806760939,0.0215579153506945,0.111793494454539
"ENSG00000148400",251.049284299741,-0.691081119690549,0.240815502445937,-2.86975345304315,0.00410791963546354,0.0328655271416246
"ENSG00000148408",4.30905403145844,-1.51103765509387,1.2850807098581,-1.17583093692281,0.239662441182107,NA
"ENSG00000148411",1271.07682996983,0.385016668560197,0.117362049925251,3.28058915812581,0.00103590518048344,0.0107531075794528
"ENSG00000148426",117.791455009997,0.737468566857873,0.349396986340102,2.11068954710452,0.0347990050399623,0.156342607929466
"ENSG00000148429",352.232753160867,-0.312217489747891,0.118606714660548,-2.63237617399198,0.008478992454915,0.0569970442652853
"ENSG00000148444",409.793333007288,-0.110884145701249,0.169659051897532,-0.653570466539084,0.513388576689938,0.779079809898045
"ENSG00000148450",378.987823890131,0.0408757619947688,0.151289063548651,0.270183191276243,0.787019323402365,0.930840113465742
"ENSG00000148459",38.4551545065461,0.17426766237168,0.36996599511435,0.471036972783989,0.637614332329064,0.858981414616943
"ENSG00000148468",548.269521959615,-0.69320207874326,0.177188596050792,-3.91222739043854,9.14487424264606e-05,0.00148011446468822
"ENSG00000148481",564.725400399878,0.108224493086586,0.14001585749074,0.772944543754576,0.439555201356577,0.72809666796643
"ENSG00000148482",0.318278717599576,1.95333821161658,3.50190451087837,0.557793111019648,0.576985667412414,NA
"ENSG00000148483",13.4216423164642,0.0427244267749197,0.459609694119853,0.0929580627248006,0.925936878002874,0.979848296697806
"ENSG00000148484",2621.95105824516,0.258070897970226,0.118671909743575,2.1746586747265,0.0296557038671806,0.140221521119786
"ENSG00000148488",4.84347495020472,-0.218387502645602,0.783155432154896,-0.278855886940217,0.780355423248017,NA
"ENSG00000148498",922.57712418275,-0.0777493856544527,0.159292764297394,-0.488091132057307,0.625485292108964,0.851829269603111
"ENSG00000148513",0.242239027747045,-1.27036164147508,3.52685839933503,-0.360196383760289,0.718700278814812,NA
"ENSG00000148516",10870.6697345624,0.385623475170901,0.192685040637463,2.00131506781812,0.0453584469528522,0.187231855846537
"ENSG00000148541",157.379647490995,-0.96561507569237,0.534196719500564,-1.8076020320663,0.070668461747363,0.253471226766616
"ENSG00000148572",625.773286050323,-0.143279420250054,0.120864425165725,-1.18545568767315,0.235837325019489,0.527819755788408
"ENSG00000148584",1.94625641179995,1.30606566894677,1.43658282925032,0.909147486907061,0.363272279185882,NA
"ENSG00000148600",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000148602",0,NA,NA,NA,NA,NA
"ENSG00000148604",3.16078814567919,0.680068626591599,1.0343215377757,0.657502141987764,0.510858094142417,NA
"ENSG00000148606",593.650934251102,-0.0875762952066652,0.104729343879253,-0.83621544796113,0.403033709369242,0.700074036976393
"ENSG00000148634",1506.39012493989,0.00881471818789774,0.0900511732023098,0.0978856562822842,0.922023089913183,0.979520180747415
"ENSG00000148655",49.9813597985852,0.063903832131571,0.506761952676788,0.126102269110816,0.899650971320982,0.971633313888346
"ENSG00000148660",820.069614332485,-0.162790525835678,0.148420554380344,-1.09681928163743,0.272720399623618,0.572864140402177
"ENSG00000148671",281.731593457003,-0.0619682572863987,0.389913577410094,-0.158928185312263,0.873725454244845,0.964065817474487
"ENSG00000148672",2951.37536370517,0.288582287701858,0.0772112809883,3.73756637641574,0.000185810045492114,0.0026523026757569
"ENSG00000148677",5.21097812364221,3.82539783837909,1.49845310008176,2.55289794399996,0.0106830793829999,NA
"ENSG00000148680",10.1054914006762,1.56396752585728,0.939068868346493,1.66544497275381,0.0958240133383297,0.308974809880563
"ENSG00000148688",334.907512346205,0.0376163473085411,0.135527273793417,0.277555552145757,0.781353556129928,0.928874262113749
"ENSG00000148690",385.826774605384,0.0319876561786394,0.17063337970445,0.187464236095214,0.851296662032532,0.957269671452171
"ENSG00000148700",5405.31305852575,-0.0739108335883961,0.125337274503193,-0.589695554505719,0.555394776132545,0.808249628569943
"ENSG00000148702",0.292367074844825,0.17336571469788,3.5338115409304,0.0490591285612915,0.960872174846211,NA
"ENSG00000148704",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000148719",1093.71405582594,0.322548830757913,0.0942169420188884,3.42346953580014,0.000618271814327118,0.00705099896685558
"ENSG00000148730",3327.23382040514,0.705010406360108,0.210677120621887,3.34640232541163,0.000818675163709131,0.00881224971881648
"ENSG00000148734",13.4764700354869,-0.0458782868965166,0.517155486204985,-0.0887127529733521,0.929310197091991,0.98115093764365
"ENSG00000148735",5.00253433098719,-0.511472728401352,0.748040854376607,-0.683749724909874,0.494133218240147,NA
"ENSG00000148737",751.267203315393,0.0449398286634098,0.142140443964778,0.316164966211486,0.751877297767218,0.917250121917495
"ENSG00000148773",87.7763547259192,-0.741924211329865,0.395746873296233,-1.87474434137728,0.060827903570496,0.229678035296724
"ENSG00000148795",10.9345849590302,-0.920097985574026,0.85032737872464,-1.08205146464181,0.279229660512091,0.580485467091595
"ENSG00000148798",8.9990442793474,0.387106978429335,0.639096078458006,0.605710145121429,0.54470724603199,NA
"ENSG00000148803",118.659273432701,-0.0744450864062143,0.208072449628128,-0.357784447384863,0.720504630368372,0.902266152500974
"ENSG00000148814",215.867785223405,-0.540132280000013,0.219395606507826,-2.46191019317766,0.0138199266393959,0.0822731088654289
"ENSG00000148824",296.143294534387,0.162991309794534,0.172342522127566,0.945740539145005,0.344280940102176,0.649057997215669
"ENSG00000148826",0.276031689958137,1.53940924125342,3.52295592989654,0.436965228031857,0.662136565667062,NA
"ENSG00000148832",75.0339967287735,0.0209491980518027,0.223883609542827,0.0935718255328348,0.925449291359681,0.979848296697806
"ENSG00000148834",1230.96572093573,0.450705764735031,0.197948904010257,2.27687931382372,0.0227934335017308,0.116387913143531
"ENSG00000148835",90.9676293021498,0.0408917157535725,0.223259681947191,0.183157636869002,0.854674332900132,0.958037360060136
"ENSG00000148840",613.32470023304,-0.138223754010719,0.166153761887002,-0.831902645121706,0.405463898700589,0.702290935994414
"ENSG00000148841",582.283888420792,0.491199579210437,0.157872457482664,3.11136969071617,0.00186221642847977,0.0174309442579272
"ENSG00000148842",413.228901961622,-0.176627931870374,0.127952734796859,-1.38041544911715,0.167458766135258,0.432275952466077
"ENSG00000148843",904.062570176288,0.294862970292887,0.147613932465707,1.99752804743812,0.0457678507571518,0.188562051065578
"ENSG00000148848",1381.85270141484,-1.86991345393161,0.252175301232253,-7.41513322198601,1.21502609062143e-13,1.34318030236946e-11
"ENSG00000148908",406.930993232911,-0.629084208420231,0.149223132709325,-4.21572846648138,2.48973188458022e-05,0.000482803961484859
"ENSG00000148925",508.940666924566,-0.403357434331447,0.134143020070429,-3.00692077843239,0.00263908529812572,0.0231301775695104
